,data,id_cliente,propriedade,produtor,insumos,valor_venda
456,2021-01-24,3950,14.4,HF,Sementes,1315.72
457,2021-01-24,4304,18591.6,Cana,Fertilizantes,1434500.0
458,2021-01-24,4382,20.4,HF,Defensivo,67233.73
459,2021-01-24,4633,302.4,Café,Defensivo,95880.75
460,2021-01-24,4872,7.2,HF,Fertilizantes,2443.48
461,2021-01-24,4966,12.0,HF,Sementes,6331.5
462,2021-01-25,72,20.4,HF,Fertilizantes,8102.06
463,2021-01-25,196,16.8,HF,Fertilizantes,4346.82
464,2021-01-25,555,15.6,HF,Fertilizantes,14197.9
465,2021-01-25,688,270.72,Café,Fertilizantes,244324.8
466,2021-01-25,804,7.2,HF,Fertilizantes,5915.79
467,2021-01-25,860,9.6,HF,Sementes,1336.65
468,2021-01-25,1147,237.6,Café,Defensivo,162551.17
469,2021-01-25,1302,8.4,HF,Defensivo,7900.23
470,2021-01-25,1550,17300.4,Cana,Fertilizantes,427168.0
471,2021-01-25,1684,82.8,Café,Defensivo,50742.89
472,2021-01-25,1835,288.0,Café,Defensivo,67999.57
473,2021-01-25,1926,7.2,HF,Fertilizantes,3472.31
474,2021-01-25,1962,1962.72,Café,Defensivo,147760.34
475,2021-01-25,2321,15.6,HF,Defensivo,16365.55
476,2021-01-25,2439,55.2,Café,Fertilizantes,1276.8
477,2021-01-25,2553,18.0,HF,Defensivo,67412.06
478,2021-01-25,2629,10.8,HF,Defensivo,34327.52
479,2021-01-25,2687,14.4,HF,Defensivo,22270.51
480,2021-01-25,3309,2802.0,Café,Defensivo,1339917.37
481,2021-01-25,3400,10.8,HF,Sementes,5145.6
482,2021-01-25,3623,110.4,Café,Fertilizantes,71500.8
483,2021-01-25,3678,1640.16,Café,Fertilizantes,471960.0
484,2021-01-25,3703,20.4,HF,Fertilizantes,15818.31
485,2021-01-25,4186,9.6,HF,Fertilizantes,2340.6
486,2021-01-25,4216,7.2,Café,Defensivo,2554.67
487,2021-01-25,4323,8.4,HF,Defensivo,19096.43
488,2021-01-25,4359,120.0,Café,Defensivo,90871.08
489,2021-01-25,4400,177.12,Café,Defensivo,86854.65
490,2021-01-25,4458,13.2,HF,Fertilizantes,12346.0
491,2021-01-25,4631,1391.04,Café,Defensivo,607129.04
492,2021-01-25,4872,7.2,HF,Defensivo,13487.77
493,2021-01-25,4900,9.6,HF,Fertilizantes,4861.24
494,2021-01-26,83,109.2,Café,Fertilizantes,2523.2
495,2021-01-26,112,75.6,Café,Fertilizantes,24259.2
496,2021-01-26,357,20.4,HF,Defensivo,7612.6
497,2021-01-26,416,20.4,HF,Defensivo,69588.33
498,2021-01-26,579,8.4,HF,Fertilizantes,5864.35
499,2021-01-26,711,81.6,Café,Fertilizantes,65968.0
500,2021-01-26,805,12.0,HF,Defensivo,18177.38
501,2021-01-26,944,303.84,Café,Fertilizantes,93388.8
502,2021-01-26,1202,12.0,HF,Sementes,2442.15
503,2021-01-26,1240,7.2,HF,Defensivo,3444.23
504,2021-01-26,1364,13.2,HF,Fertilizantes,11059.96
505,2021-01-26,1425,884.16,Café,Defensivo,395538.0
506,2021-01-26,1449,13980.0,Cana,Fertilizantes,1380736.0
507,2021-01-26,1478,8.4,HF,Sementes,5427.0
508,2021-01-26,1691,9.6,HF,Fertilizantes,720.18
509,2021-01-26,1709,239.04,Café,Defensivo,206904.54
510,2021-01-26,1877,16.8,HF,Fertilizantes,5015.56
511,2021-01-26,1994,22.8,Café,Fertilizantes,21188.8
512,2021-01-26,2089,16.8,HF,Fertilizantes,11034.24
513,2021-01-26,2127,52.8,Café,Defensivo,22822.19
514,2021-01-26,2134,7.2,Café,Fertilizantes,7600.0
515,2021-01-26,2477,90.0,Café,Fertilizantes,16537.6
516,2021-01-26,2685,184.32,Café,Fertilizantes,42316.8
517,2021-01-26,2747,14.4,HF,Fertilizantes,11034.24
518,2021-01-26,2811,12072.0,Cana,Defensivo,478642.77
519,2021-01-26,2915,8.4,HF,Sementes,2894.4
520,2021-01-26,2939,117.6,Café,Defensivo,90772.6
521,2021-01-26,2961,10.8,HF,Sementes,3939.6
522,2021-01-26,3243,14958.0,Café,Defensivo,10640383.43
523,2021-01-26,3374,8.4,HF,Fertilizantes,771.62
524,2021-01-26,3402,96.0,Café,Defensivo,34097.15
525,2021-01-26,3758,13482.0,Cana,Fertilizantes,1081912.0
526,2021-01-26,3831,12.0,HF,Defensivo,18784.92
527,2021-01-26,4056,2138.4,Café,Fertilizantes,287280.0
528,2021-01-26,4300,8.4,HF,Sementes,734.6
529,2021-01-26,4972,64.8,Café,Fertilizantes,59584.0
530,2021-01-26,4982,7.2,HF,Fertilizantes,771.62
531,2021-01-27,105,319.68,Café,Fertilizantes,42985.6
532,2021-01-27,119,43.2,Café,Fertilizantes,14044.8
533,2021-01-27,886,20.4,HF,Fertilizantes,14275.06
534,2021-01-27,949,9.6,HF,Fertilizantes,7922.02
535,2021-01-27,962,231.84,Café,Defensivo,155367.32
536,2021-01-27,1011,14.4,HF,Defensivo,38693.04
537,2021-01-27,1089,377.28,Café,Fertilizantes,340054.4
538,2021-01-27,1401,15.6,HF,Fertilizantes,7716.25
539,2021-01-27,1411,20.4,HF,Fertilizantes,13889.25
540,2021-01-27,1461,10.8,HF,Fertilizantes,3703.8
541,2021-01-27,1607,18.0,HF,Defensivo,74679.81
542,2021-01-27,1733,14.4,HF,Fertilizantes,5375.65
543,2021-01-27,1933,103.2,Café,Fertilizantes,97219.2
544,2021-01-27,2256,13.2,HF,Fertilizantes,1286.04
545,2021-01-27,2524,115.2,Café,Fertilizantes,97857.6
546,2021-01-27,2614,13.2,HF,Defensivo,6706.3
547,2021-01-27,2838,15.6,HF,Sementes,11457.0
548,2021-01-27,3373,14.4,HF,Fertilizantes,14146.46
549,2021-01-27,3533,15.6,HF,Defensivo,47962.96
550,2021-01-27,3648,12.0,Café,Fertilizantes,13132.8
551,2021-01-27,3704,20.4,HF,Fertilizantes,8487.88
552,2021-01-27,3883,224.64,Café,Defensivo,137344.88
553,2021-01-27,3909,12.0,Café,Fertilizantes,547.2
554,2021-01-27,4198,9.6,HF,Defensivo,21111.3
555,2021-01-27,4212,12.0,HF,Fertilizantes,6481.65
556,2021-01-27,4283,74.4,Café,Defensivo,26689.28
557,2021-01-27,4375,18.0,HF,Defensivo,64982.25
558,2021-01-27,4710,15.6,HF,Fertilizantes,1543.25
559,2021-01-27,4987,18.0,HF,Defensivo,78101.99
560,2021-01-28,108,3614.4,Café,Fertilizantes,2458782.4
561,2021-01-28,132,57.6,Café,Defensivo,30649.91
562,2021-01-28,203,7.2,HF,Defensivo,13843.38
563,2021-01-28,302,18.0,HF,Sementes,5909.4
564,2021-01-28,409,15.6,HF,Fertilizantes,5247.05
565,2021-01-28,446,334.08,Café,Fertilizantes,192432.0
566,2021-01-28,598,182.88,Café,Defensivo,12456.12
567,2021-01-28,714,63.6,Café,Defensivo,37061.55
568,2021-01-28,790,14.4,HF,Fertilizantes,5941.51
569,2021-01-28,1204,38.4,Café,Fertilizantes,30856.0
570,2021-01-28,1296,10.8,HF,Fertilizantes,2674.97
571,2021-01-28,1620,177.12,Café,Defensivo,57280.94
572,2021-01-28,1856,253.44,Café,Defensivo,13855.8
573,2021-01-28,2030,37.2,Café,Fertilizantes,33196.8
574,2021-01-28,2355,306.72,Café,Defensivo,130181.27
575,2021-01-28,2691,9.6,HF,Sementes,5768.7
576,2021-01-28,2729,172.8,Café,Fertilizantes,129230.4
577,2021-01-28,2795,16.8,HF,Fertilizantes,14712.32
578,2021-01-28,2819,9.6,HF,Defensivo,34030.11
579,2021-01-28,3060,9.6,HF,Defensivo,27516.94
580,2021-01-28,3101,9.6,HF,Fertilizantes,8282.11
581,2021-01-28,3147,14.4,HF,Defensivo,9473.53
582,2021-01-28,3147,14.4,HF,Defensivo,29773.93
583,2021-01-28,3268,10.8,HF,Sementes,402.0
584,2021-01-28,3286,20.4,HF,Defensivo,65191.14
585,2021-01-28,3326,20.4,HF,Defensivo,3412.41
586,2021-01-28,3428,10.8,HF,Defensivo,15225.74
587,2021-01-28,3824,12.0,HF,Sementes,1175.85
588,2021-01-28,3849,12427.2,Cana,Defensivo,670064.22
589,2021-01-28,3863,86.4,Café,Defensivo,30381.8
590,2021-01-28,3912,14.4,HF,Fertilizantes,2263.43
591,2021-01-28,3990,12.0,HF,Defensivo,19438.74
592,2021-01-28,4038,16.8,HF,Fertilizantes,13709.2
593,2021-01-28,4188,10.8,HF,Fertilizantes,4938.4
594,2021-01-28,4212,12.0,HF,Defensivo,45484.91
595,2021-01-28,4775,31.2,Café,Defensivo,22439.13
596,2021-01-28,4890,79.2,Café,Defensivo,26337.58
597,2021-01-29,217,9.6,HF,Fertilizantes,3420.87
598,2021-01-29,982,7.2,HF,Sementes,2010.0
599,2021-01-29,1114,18.0,HF,Fertilizantes,1440.37
600,2021-01-29,1659,20.4,HF,Sementes,8291.25
601,2021-01-29,1849,9.6,HF,Defensivo,3677.33
602,2021-01-29,2614,13.2,HF,Defensivo,35766.93
603,2021-01-29,2669,22086.0,Cana,Defensivo,1630523.75
604,2021-01-29,2974,20.4,HF,Sementes,3467.25
605,2021-01-29,3014,20.4,HF,Sementes,3316.5
606,2021-01-29,3142,20.4,HF,Defensivo,29514.45
607,2021-01-29,3316,9.6,HF,Defensivo,20317.49
608,2021-01-29,3322,18.0,HF,Sementes,10130.4
609,2021-01-29,3420,115.2,Café,Fertilizantes,102144.0
610,2021-01-29,3570,13.2,HF,Defensivo,43175.57
611,2021-01-29,3743,16.8,HF,Sementes,8100.3
612,2021-01-29,3837,14.4,HF,Fertilizantes,2829.29
613,2021-01-29,3987,256.32,Café,Defensivo,194558.38
614,2021-01-29,4387,103.2,Café,Fertilizantes,99590.4
615,2021-01-29,4584,7.2,HF,Fertilizantes,514.42
616,2021-01-29,4680,185.76,Café,Fertilizantes,35568.0
617,2021-01-29,4693,10.8,HF,Fertilizantes,1440.37
618,2021-01-29,4890,79.2,Café,Fertilizantes,29184.0
619,2021-01-29,4964,20.4,HF,Fertilizantes,6173.0
620,2021-01-29,4966,12.0,HF,Fertilizantes,11342.89
621,2021-01-30,3,8.4,HF,Sementes,1160.7
622,2021-01-30,46,9.6,HF,Sementes,2462.25
623,2021-01-30,72,20.4,HF,Defensivo,37585.82
624,2021-01-30,123,2828.4,Café,Defensivo,1652152.0
625,2021-01-30,650,15.6,HF,Defensivo,54594.37
626,2021-01-30,678,20.4,HF,Fertilizantes,16589.94
627,2021-01-30,874,12.0,HF,Defensivo,37648.93
628,2021-01-30,1401,15.6,HF,Defensivo,44940.82
629,2021-01-30,1435,18.0,HF,Sementes,140.62
630,2021-01-30,1863,10.8,HF,Sementes,884.4
631,2021-01-30,1914,120.0,Café,Defensivo,1060.7
632,2021-01-30,2102,7.2,HF,Defensivo,20412.64
633,2021-01-30,2717,18.0,HF,Fertilizantes,12963.3
634,2021-01-30,2891,309.6,Café,Fertilizantes,278616.0
635,2021-01-30,3002,8.4,HF,Fertilizantes,3549.48
636,2021-01-30,3051,2908.8,Café,Fertilizantes,1326412.8
637,2021-01-30,3060,9.6,HF,Fertilizantes,8462.15
638,2021-01-30,3190,12.0,HF,Sementes,7778.7
639,2021-01-30,3505,69.6,Café,Defensivo,4225.14
640,2021-01-30,3635,51.6,Café,Defensivo,37418.95
641,2021-01-30,3704,20.4,HF,Sementes,181.75
642,2021-01-30,3824,12.0,HF,Defensivo,25246.91
643,2021-01-30,4064,10.8,HF,Fertilizantes,10288.33
644,2021-01-30,4354,81.6,Café,Defensivo,21607.79
645,2021-01-30,4385,51.6,Café,Fertilizantes,5928.0
646,2021-01-30,4831,61.2,Café,Fertilizantes,34960.0
647,2021-01-30,4991,303.84,Café,Defensivo,214262.28
648,2021-01-31,30,10.8,HF,Fertilizantes,6173.0
649,2021-01-31,58,218.88,Café,Defensivo,51657.58
650,2021-01-31,247,14.4,HF,Defensivo,25565.75
651,2021-01-31,268,15.6,HF,Sementes,10492.2
652,2021-01-31,398,318.24,Café,Fertilizantes,146649.6
653,2021-01-31,409,15.6,HF,Sementes,11457.0
654,2021-01-31,451,13.2,HF,Fertilizantes,1028.83
655,2021-01-31,461,14.4,HF,Sementes,1768.8
656,2021-01-31,579,8.4,HF,Defensivo,3536.88
657,2021-01-31,725,12.0,HF,Fertilizantes,7407.6
658,2021-01-31,1158,3682.8,Cana,Defensivo,524562.38
659,2021-01-31,1362,14.4,HF,Sementes,3758.7
660,2021-01-31,1708,8.4,HF,Defensivo,11515.41
661,2021-01-31,1915,9.6,Café,Defensivo,7104.16
662,2021-01-31,1934,2979.6,Café,Fertilizantes,2717395.2
663,2021-01-31,1987,20570.4,Cana,Fertilizantes,2476032.0
664,2021-01-31,2106,12.0,HF,Fertilizantes,2546.36
665,2021-01-31,2451,84.0,Café,Defensivo,38306.14
666,2021-01-31,2729,172.8,Café,Fertilizantes,23195.2
667,2021-01-31,2828,28.8,Café,Fertilizantes,24745.6
668,2021-01-31,2886,16.8,HF,Sementes,2764.15
669,2021-01-31,3025,36.0,Café,Defensivo,9123.8
670,2021-01-31,3590,20.4,HF,Defensivo,57503.51
671,2021-01-31,3703,20.4,HF,Sementes,4824.0
672,2021-01-31,3831,12.0,HF,Defensivo,4132.68
673,2021-01-31,3893,14.4,HF,Defensivo,28453.24
674,2021-01-31,4045,14.4,HF,Fertilizantes,1414.65
675,2021-01-31,4246,12.0,HF,Defensivo,36419.82
676,2021-01-31,4312,20.4,HF,Defensivo,54629.81
677,2021-01-31,4450,63.6,Café,Fertilizantes,37939.2
678,2021-01-31,4535,20.4,HF,Fertilizantes,13889.25
679,2021-01-31,4620,14.4,HF,Fertilizantes,11317.17
680,2021-01-31,4641,38.4,Café,Defensivo,23283.75
681,2021-01-31,4852,69.6,Café,Fertilizantes,80560.0
682,2021-01-31,4962,9.6,HF,Sementes,2602.95
683,2021-01-31,4964,20.4,HF,Defensivo,7293.7
684,2021-02-01,8,1853.28,Café,Fertilizantes,604656.0
685,2021-02-01,131,18.0,HF,Fertilizantes,12963.3
686,2021-02-01,440,48.0,Café,Defensivo,29026.01
687,2021-02-01,604,16.8,HF,Sementes,783.9
688,2021-02-01,726,75.6,Café,Defensivo,41268.66
689,2021-02-01,764,1974.24,Café,Fertilizantes,1439379.2
690,2021-02-01,931,302.4,Café,Fertilizantes,98708.8
691,2021-02-01,1187,7.2,HF,Fertilizantes,4115.33
692,2021-02-01,1314,8.4,HF,Defensivo,23027.92
693,2021-02-01,1401,15.6,HF,Sementes,5909.4
694,2021-02-01,1404,112.8,Café,Defensivo,29285.67
695,2021-02-01,1445,168.48,HF,Defensivo,400022.63
696,2021-02-01,1706,262.08,Café,Fertilizantes,235752.0
697,2021-02-01,1874,15.6,Café,Defensivo,6108.97
698,2021-02-01,2209,105.6,Café,Fertilizantes,87552.0
699,2021-02-01,2687,14.4,HF,Fertilizantes,13014.74
700,2021-02-01,3162,10.8,HF,Defensivo,2457.55
701,2021-02-01,3490,106.8,Café,Fertilizantes,59097.6
702,2021-02-01,4034,4153.2,Cana,Fertilizantes,551260.0
703,2021-02-01,4226,16.8,HF,Defensivo,16381.38
704,2021-02-01,4510,312.48,Café,Fertilizantes,35932.8
705,2021-02-01,4521,8.4,HF,Defensivo,3018.28
706,2021-02-01,4696,13.2,HF,Sementes,3919.5
707,2021-02-01,4770,185.76,HF,Fertilizantes,87270.79
708,2021-02-01,4803,110.4,Café,Defensivo,69212.45
709,2021-02-01,4807,9.6,HF,Fertilizantes,5041.28
710,2021-02-01,4895,20.4,HF,Fertilizantes,2314.88
711,2021-02-01,4900,9.6,HF,Defensivo,2929.59
712,2021-02-01,4912,275.04,Café,Fertilizantes,52896.0
713,2021-02-02,85,15.6,HF,Fertilizantes,3703.8
714,2021-02-02,110,12.0,HF,Fertilizantes,9490.99
715,2021-02-02,323,10.8,Café,Fertilizantes,5107.2
716,2021-02-02,330,321.12,Café,Fertilizantes,265361.6
717,2021-02-02,391,18.0,HF,Defensivo,68729.78
718,2021-02-02,447,12.0,HF,Fertilizantes,8333.55
719,2021-02-02,596,18.0,HF,Defensivo,69405.69
720,2021-02-02,691,21997.2,Cana,Fertilizantes,2308328.0
721,2021-02-02,710,23804.4,Cana,Defensivo,4303530.19
722,2021-02-02,742,7.2,HF,Defensivo,2205.49
723,2021-02-02,1592,14.4,HF,Fertilizantes,5658.58
724,2021-02-02,1665,18.0,HF,Fertilizantes,3600.92
725,2021-02-02,1706,262.08,Café,Defensivo,64724.78
726,2021-02-02,1774,111.6,Café,Defensivo,54589.97
727,2021-02-02,2069,36.0,Café,Fertilizantes,38577.6
728,2021-02-02,2117,18.0,HF,Fertilizantes,4681.19
729,2021-02-02,2187,1450.08,Café,Fertilizantes,361608.0
730,2021-02-02,2303,14.4,HF,Fertilizantes,11317.17
731,2021-02-02,2340,14.4,HF,Defensivo,47038.67
732,2021-02-02,2365,4596.0,Cana,Fertilizantes,198576.0
733,2021-02-02,2424,9.6,HF,Defensivo,22004.45
734,2021-02-02,2654,15.6,HF,Fertilizantes,7098.95
735,2021-02-02,2799,9.6,HF,Defensivo,30801.63
736,2021-02-02,2819,9.6,HF,Fertilizantes,7741.97
737,2021-02-02,2893,15.6,HF,Sementes,3256.2
738,2021-02-02,2966,16.8,HF,Sementes,1306.5
739,2021-02-02,3255,9.6,HF,Defensivo,34272.23
740,2021-02-02,3490,106.8,Café,Defensivo,74029.93
741,2021-02-02,3509,7.2,Café,Defensivo,2493.77
742,2021-02-02,3531,16.8,HF,Defensivo,33012.39
743,2021-02-02,3750,8.4,HF,Fertilizantes,4938.4
744,2021-02-02,3787,20.4,HF,Sementes,7839.0
745,2021-02-02,3839,12.0,HF,Defensivo,18212.45
746,2021-02-02,3853,16.8,HF,Defensivo,32746.9
747,2021-02-02,3989,9.6,HF,Sementes,1126.77
748,2021-02-02,4154,262.08,Café,Defensivo,127776.82
749,2021-02-02,4186,9.6,HF,Defensivo,24281.87
750,2021-02-02,4367,16.8,HF,Sementes,7055.1
751,2021-02-02,4367,16.8,HF,Defensivo,27950.8
752,2021-02-02,4381,372.96,Café,Defensivo,157832.99
753,2021-02-02,4382,20.4,HF,Sementes,4824.0
754,2021-02-02,4548,80.4,Café,Defensivo,70381.89
755,2021-02-02,4720,224.64,Café,Fertilizantes,99286.4
756,2021-02-02,4779,14.4,HF,Fertilizantes,7639.09
757,2021-02-02,4987,18.0,HF,Sementes,7738.5
758,2021-02-03,261,7.2,HF,Defensivo,23856.0
759,2021-02-03,409,15.6,HF,Defensivo,56158.22
760,2021-02-03,448,8.4,HF,Fertilizantes,2314.88
761,2021-02-03,525,328.32,Café,Defensivo,269917.48
762,2021-02-03,539,46.8,Café,Fertilizantes,32984.0
763,2021-02-03,715,13.2,HF,Sementes,104.05
764,2021-02-03,804,7.2,HF,Fertilizantes,6301.6
765,2021-02-03,1227,8.4,HF,Defensivo,26970.2
766,2021-02-03,1228,249.12,Café,Defensivo,87425.65
767,2021-02-03,1525,13.2,HF,Sementes,3171.96
768,2021-02-03,1823,5437.2,Cana,Fertilizantes,687980.0
769,2021-02-03,2111,158.4,Café,Fertilizantes,97280.0
770,2021-02-03,2289,334.08,Café,Fertilizantes,96216.0
771,2021-02-03,2303,14.4,HF,Defensivo,28759.25
772,2021-02-03,2464,20.4,HF,Defensivo,81797.71
773,2021-02-03,2868,31.2,Café,Fertilizantes,6566.4
774,2021-02-03,2982,13.2,HF,Defensivo,21236.48
775,2021-02-03,2994,13.2,HF,Defensivo,40827.66
776,2021-02-03,3044,20.4,HF,Sementes,11306.25
777,2021-02-03,3060,9.6,HF,Defensivo,2358.6
778,2021-02-03,3268,10.8,HF,Defensivo,42259.38
779,2021-02-03,3780,8.4,HF,Fertilizantes,2314.88
780,2021-02-03,3916,68.4,Café,Defensivo,21878.29
781,2021-02-03,3978,7.2,HF,Sementes,1809.0
782,2021-02-03,4019,1817.28,Café,Defensivo,43355.47
783,2021-02-03,4226,16.8,HF,Fertilizantes,11368.61
784,2021-02-03,4607,12.0,HF,Fertilizantes,4861.24
785,2021-02-03,4620,14.4,HF,Defensivo,47137.38
786,2021-02-04,33,9.6,HF,Defensivo,18574.86
787,2021-02-04,74,20.4,HF,Defensivo,16902.8
788,2021-02-04,209,9.6,HF,Defensivo,27666.93
789,2021-02-04,368,13018.8,Cana,Defensivo,895478.77
790,2021-02-04,461,14.4,HF,Defensivo,56086.16
791,2021-02-04,499,12.0,HF,Fertilizantes,6944.62
792,2021-02-04,805,12.0,HF,Defensivo,27266.07
793,2021-02-04,1187,7.2,HF,Sementes,1557.75
794,2021-02-04,1204,38.4,Café,Defensivo,229.82
795,2021-02-04,1204,38.4,Café,Defensivo,18385.09
796,2021-02-04,1241,15.6,HF,Fertilizantes,3086.5
797,2021-02-04,1561,82.8,Café,Defensivo,76661.19
798,2021-02-04,1674,10.8,HF,Sementes,2653.2
799,2021-02-04,1691,9.6,HF,Defensivo,1114.99
800,2021-02-04,1765,13.2,HF,Fertilizantes,2829.29
801,2021-02-04,1822,18.0,HF,Defensivo,55902.08
802,2021-02-04,1877,16.8,HF,Sementes,10974.6
803,2021-02-04,2080,16.8,HF,Fertilizantes,15715.43
804,2021-02-04,2127,52.8,Café,Fertilizantes,46208.0
805,2021-02-04,2189,21922.8,Cana,Fertilizantes,3044880.0
806,2021-02-04,2223,313.92,Café,Fertilizantes,144460.8
807,2021-02-04,2384,2488.32,Café,Defensivo,732232.47
808,2021-02-04,2405,12.0,HF,Fertilizantes,9722.48
809,2021-02-04,2596,12.0,HF,Fertilizantes,6713.14
810,2021-02-04,2828,28.8,Café,Defensivo,22018.05
811,2021-02-04,2974,20.4,HF,Defensivo,4320.86
812,2021-02-04,3089,36.0,Café,Fertilizantes,9849.6
813,2021-02-04,3154,17334.0,Cana,Fertilizantes,374500.0
814,2021-02-04,3194,16.8,HF,Sementes,6877.22
815,2021-02-04,3414,8032.8,Cana,Defensivo,739705.32
816,2021-02-04,3418,34.8,Café,Fertilizantes,13436.8
817,2021-02-04,3567,227.52,Café,Fertilizantes,126950.4
818,2021-02-04,3639,97.2,Café,Defensivo,88004.51
819,2021-02-04,3641,9.6,HF,Defensivo,34580.79
820,2021-02-04,3885,13.2,HF,Defensivo,42313.85
821,2021-02-04,3922,259.2,Café,Defensivo,189556.12
822,2021-02-04,3951,334.08,Café,Defensivo,97046.37
823,2021-02-04,3963,9178.8,Cana,Defensivo,1091751.44
824,2021-02-04,4017,7.2,HF,Sementes,1557.75
825,2021-02-04,4283,74.4,Café,Fertilizantes,62988.8
826,2021-02-04,4391,54.0,Café,Defensivo,47340.66
827,2021-02-04,4445,184.32,Café,Defensivo,67570.85
828,2021-02-04,4746,118.8,Café,Defensivo,26996.36
829,2021-02-04,4865,15.6,HF,Defensivo,30008.84
830,2021-02-04,4882,177.12,HF,Defensivo,394808.4
831,2021-02-05,298,92.4,Café,Fertilizantes,51072.0
832,2021-02-05,336,20.4,HF,Fertilizantes,14275.06
833,2021-02-05,499,12.0,HF,Sementes,7507.35
834,2021-02-05,829,15.6,HF,Defensivo,57331.64
835,2021-02-05,892,26.4,Café,Fertilizantes,21280.0
836,2021-02-05,1163,2859.84,Café,Fertilizantes,1536416.0
837,2021-02-05,1257,80.4,Café,Defensivo,43423.12
838,2021-02-05,1567,50.4,Café,Fertilizantes,3465.6
839,2021-02-05,1619,20055.6,Cana,Defensivo,2240642.49
840,2021-02-05,1648,16.8,HF,Defensivo,64842.24
841,2021-02-05,1684,82.8,Café,Fertilizantes,45964.8
842,2021-02-05,1708,8.4,HF,Fertilizantes,7716.25
843,2021-02-05,1838,9.6,HF,Defensivo,13779.19
844,2021-02-05,2048,25794.0,Cana,Fertilizantes,2547584.0
845,2021-02-05,2050,40.8,Café,Defensivo,23828.29
846,2021-02-05,2080,16.8,HF,Defensivo,9895.58
847,2021-02-05,2357,7776.0,Cana,Defensivo,162893.43
848,2021-02-05,2498,16.8,HF,Defensivo,66585.8
849,2021-02-05,2582,20.4,HF,Fertilizantes,16204.12
850,2021-02-05,2622,252.0,Café,Defensivo,61235.55
851,2021-02-05,2940,14.4,HF,Sementes,10060.05
852,2021-02-05,3147,14.4,HF,Fertilizantes,9902.52
853,2021-02-05,3176,15943.2,Cana,Defensivo,1061824.35
854,2021-02-05,3190,12.0,HF,Fertilizantes,10416.94
855,2021-02-05,3210,13.2,HF,Defensivo,21418.6
856,2021-02-05,3308,13.2,HF,Defensivo,40218.34
857,2021-02-05,3316,9.6,HF,Fertilizantes,7021.79
858,2021-02-05,3506,75.6,Café,Defensivo,30150.05
859,2021-02-05,3513,13.2,HF,Fertilizantes,6430.21
860,2021-02-05,3846,92.4,Café,Fertilizantes,82992.0
861,2021-02-05,3933,12.0,HF,Fertilizantes,9028.01
862,2021-02-05,3957,1144.8,Café,Fertilizantes,263750.4
863,2021-02-05,3965,15.6,HF,Fertilizantes,5247.05
864,2021-02-05,4038,16.8,HF,Defensivo,57602.36
865,2021-02-05,4060,110.4,Café,Defensivo,4055.02
866,2021-02-05,4180,20.4,HF,Fertilizantes,1543.25
867,2021-02-05,4280,63.6,Café,Fertilizantes,65664.0
868,2021-02-05,4300,8.4,HF,Sementes,4040.1
869,2021-02-05,4342,10.8,HF,Defensivo,36574.13
870,2021-02-05,4689,44.4,Café,Fertilizantes,24806.4
871,2021-02-05,4775,31.2,Café,Fertilizantes,32832.0
872,2021-02-05,4963,57.6,Café,Defensivo,294.93
873,2021-02-06,147,115.2,Café,Defensivo,87181.58
874,2021-02-06,173,26.4,Café,Fertilizantes,30400.0
875,2021-02-06,234,289.44,Café,Fertilizantes,27816.0
876,2021-02-06,400,263.52,Café,Fertilizantes,186716.8
877,2021-02-06,460,15.6,HF,Defensivo,59397.62
878,2021-02-06,515,14.4,HF,Sementes,3095.4
879,2021-02-06,615,347.04,Café,Fertilizantes,332880.0
880,2021-02-06,656,13.2,HF,Defensivo,3881.98
881,2021-02-06,860,9.6,HF,Defensivo,2062.22
882,2021-02-06,862,11046.0,Cana,Fertilizantes,170460.0
883,2021-02-06,911,18817.2,Café,Fertilizantes,17213726.4
884,2021-02-06,946,67.2,Café,Defensivo,40605.99
885,2021-02-06,1112,16.8,HF,Defensivo,62733.91
886,2021-02-06,1172,111.6,Café,Fertilizantes,101779.2
887,2021-02-06,1225,218.88,Café,Fertilizantes,113270.4
888,2021-02-06,1230,116.4,Café,Defensivo,47222.29
889,2021-02-06,1432,13.2,HF,Defensivo,889.74
890,2021-02-06,1551,10.8,HF,Sementes,4743.6
891,2021-02-06,1767,8.4,HF,Sementes,2110.5
892,2021-02-06,1903,13477.2,Cana,Fertilizantes,1622244.0
893,2021-02-06,1960,10.8,HF,Fertilizantes,8847.97
894,2021-02-06,1962,1962.72,Café,Defensivo,529474.34
895,2021-02-06,2051,18.0,HF,Defensivo,66685.79
896,2021-02-06,2333,10.8,HF,Fertilizantes,5555.7
897,2021-02-06,2549,20.4,HF,Defensivo,5430.5
898,2021-02-06,2586,67.2,Café,Fertilizantes,21705.6
899,2021-02-06,2641,2439.36,Café,Defensivo,1209300.72
900,2021-02-06,2897,2689.2,Café,Fertilizantes,681172.8
901,2021-02-06,3255,9.6,HF,Sementes,6612.9
902,2021-02-06,3385,272.16,Café,Fertilizantes,214380.8
903,2021-02-06,3392,9.6,HF,Defensivo,6278.21
904,2021-02-06,3432,17626.8,Cana,Fertilizantes,489636.0
905,2021-02-06,3548,9.6,HF,Fertilizantes,3240.82
906,2021-02-06,3839,12.0,HF,Fertilizantes,11342.89
907,2021-02-06,4061,13.2,HF,Sementes,3517.5
908,2021-02-06,4109,8.4,HF,Defensivo,8965.17
909,2021-02-06,4266,9948.0,Cana,Fertilizantes,644784.0
910,2021-02-06,4342,10.8,HF,Sementes,977.11
